avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player,playerName,position,teamId,season,player_clean,team_abbr,birth_date,total_round_trip_miles
7.0065625,4.048322118,5.930285714,3.327637779,3.508235294,-0.540086824,72.85714286,8.177770773,5,51,70,426,"{'season': 2022, 'currentTeamId': '4900', 'displayName': 'Russell Gage', 'esbId': 'GAG130654', 'firstName': 'Russell', 'footballName': 'Russell', 'gsisId': '00-0034411', 'gsisItId': 46263, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ah1nwrjfhfaymeepi7k3', 'jerseyNumber': 17, 'lastName': 'Gage', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Gage', 'smartId': '32004741-4713-0654-eda3-03cdf234354d', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Russell Gage,WR,4900,2022,russell gage,TB,1/22/1996,16619.61674
6.983246753,5.757516159,6.200408163,3.255785777,6.784794521,1.027278361,74.48979592,14.29845471,4,73,98,766,"{'season': 2022, 'currentTeamId': '2250', 'displayName': 'Evan Engram', 'esbId': 'ENG726325', 'firstName': 'Evan', 'footballName': 'Evan', 'gsisId': '00-0033881', 'gsisItId': 44835, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/adr65rbw956sxntlph8a', 'jerseyNumber': 17, 'lastName': 'Engram', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'E.Engram', 'smartId': '3200454e-4772-6325-a4a0-9b4b442fe68a', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Evan Engram,TE,2250,2022,evan engram,JAX,9/2/1994,18293.80028
6.980425532,3.638273915,9.989166667,3.436822115,4.229142857,0.590868942,72.91666667,12.15522836,1,35,48,434,"{'season': 2022, 'currentTeamId': '3200', 'displayName': 'Kendrick Bourne', 'esbId': 'BOU434790', 'firstName': 'Kendrick', 'footballName': 'Kendrick', 'gsisId': '00-0033307', 'gsisItId': 45185, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/avjyg0eicioviziqgho2', 'jerseyNumber': 84, 'lastName': 'Bourne', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Bourne', 'smartId': '3200424f-5543-4790-acfc-7b92d77f3c8b', 'status': 'ACT', 'uniformNumber': '84', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Kendrick Bourne,WR,3200,2022,kendrick bourne,NE,8/4/1995,18841.56513
6.922280702,3.011976714,12.68237288,2.78104555,3.120789474,0.10881276,64.40677966,18.54878892,3,38,59,479,"{'season': 2022, 'currentTeamId': '1540', 'displayName': 'Josh Reynolds', 'esbId': 'REY398905', 'firstName': 'Joshua Dedmon-Reynolds', 'footballName': 'Josh', 'gsisId': '00-0033943', 'gsisItId': 44930, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/khqejrdwhxxjzvbco3nv', 'jerseyNumber': 8, 'lastName': 'Reynolds', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Reynolds', 'smartId': '32005245-5939-8905-3a79-3286353be377', 'status': 'ACT', 'uniformNumber': '8', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Josh Reynolds,WR,1540,2022,josh reynolds,DET,2/16/1995,8285.494242
6.918292683,2.900545713,8.652857143,2.753780977,2.974339623,0.07379391,58.24175824,22.84519775,2,53,91,527,"{'season': 2022, 'currentTeamId': '2100', 'displayName': 'Robert Woods', 'esbId': 'WOO561144', 'firstName': 'Robert', 'footballName': 'Robert', 'gsisId': '00-0030431', 'gsisItId': 39989, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ksw0cui3nmzzaxwnkstl', 'jerseyNumber': 2, 'lastName': 'Woods', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Woods', 'smartId': '3200574f-4f56-1144-59b1-dbf0c9bdb37a', 'status': 'ACT', 'uniformNumber': '2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Robert Woods,WR,2100,2022,robert woods,TEN,4/10/1992,12266.01296
6.912826087,2.924155105,9.9125,2.809947165,2.94578125,0.021626145,66.66666667,21.87898045,3,64,96,717,"{'season': 2022, 'currentTeamId': '3800', 'displayName': 'DeAndre Hopkins', 'esbId': 'HOP161500', 'firstName': 'DeAndre', 'footballName': 'DeAndre', 'gsisId': '00-0030564', 'gsisItId': 39973, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kikfprn4t5ap1lju4a4k', 'jerseyNumber': 10, 'lastName': 'Hopkins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Hopkins', 'smartId': '3200484f-5016-1500-bfbe-c87b292b639c', 'status': 'ACT', 'uniformNumber': '10', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",DeAndre Hopkins,WR,3800,2022,deandre hopkins,ARI,6/6/1992,15121.32743
6.844035088,4.853308988,8.689076923,3.286056533,5.212173913,0.358864925,70.76923077,12.49107054,3,46,65,538,"{'season': 2022, 'currentTeamId': '4400', 'displayName': 'DeAndre Carter', 'esbId': 'CAR641798', 'firstName': 'DeAndre', 'footballName': 'DeAndre', 'gsisId': '00-0031763', 'gsisItId': 42794, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fgkf5m167nupk3jv3w5w', 'jerseyNumber': 1, 'lastName': 'Carter', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Carter', 'smartId': '32004341-5264-1798-438c-095db9c8b999', 'status': 'ACT', 'uniformNumber': '1', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",DeAndre Carter,WR,4400,2022,deandre carter,LAC,4/10/1993,24856.55241
6.8048,3.824110657,10.92401869,3.335681847,3.777014925,-0.047095732,62.61682243,26.87440509,3,67,107,709,"{'season': 2022, 'currentTeamId': '3800', 'displayName': 'Marquise Brown', 'esbId': 'BRO413218', 'firstName': 'Marquise', 'footballName': 'Marquise', 'gsisId': '00-0035662', 'gsisItId': 47808, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/oytg4uatpjzmfrrhmt0r', 'jerseyNumber': 2, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Brown', 'smartId': '32004252-4f41-3218-bf76-54f4042e0396', 'status': 'ACT', 'uniformNumber': '2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Marquise Brown,WR,3800,2022,marquise brown,ARI,6/4/1997,15121.32743
6.786388889,2.767250334,11.29378378,2.351979025,3.049767442,0.282517108,58.10810811,18.47568012,3,43,74,555,"{'season': 2022, 'currentTeamId': '1200', 'displayName': 'Noah Brown', 'esbId': 'BRO567406', 'firstName': 'Noah', 'footballName': 'Noah', 'gsisId': '00-0033591', 'gsisItId': 45052, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/mo0v6bxy9vpxtzndba7r', 'jerseyNumber': 85, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Brown', 'smartId': '32004252-4f56-7406-27bf-fae9f5eeb8ad', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Noah Brown,WR,1200,2022,noah brown,DAL,1/6/1996,21745.28574
6.749390244,3.82766486,7.005978261,3.491297885,4.67390625,0.84624139,69.56521739,14.40467171,4,64,92,656,"{'season': 2022, 'currentTeamId': '5110', 'displayName': 'Curtis Samuel', 'esbId': 'SAM633285', 'firstName': 'Curtis', 'footballName': 'Curtis', 'gsisId': '00-0033282', 'gsisItId': 44852, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/sua7hikhhqlmqsqu0kk7', 'jerseyNumber': 10, 'lastName': 'Samuel', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Samuel', 'smartId': '32005341-4d63-3285-ce5d-61e91947654e', 'status': 'ACT', 'uniformNumber': '10', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Curtis Samuel,WR,5110,2022,curtis samuel,WAS,8/11/1996,13362.98185
6.745,4.102729337,7.174857143,3.190327539,3.308596491,-0.794132845,81.42857143,16.07739069,4,57,70,569,"{'season': 2022, 'currentTeamId': '3410', 'displayName': 'Richie James', 'esbId': 'JAM471122', 'firstName': 'Richard', 'footballName': 'Richie', 'gsisId': '00-0034286', 'gsisItId': 46309, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/iuxz1y4skvu6cqcqjhag', 'jerseyNumber': 80, 'lastName': 'James', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.James', 'smartId': '32004a41-4d47-1122-e8e0-40adb3dc1b8e', 'status': 'ACT', 'uniformNumber': '80', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Richie James,WR,3410,2022,richie james,NYG,9/5/1995,17039.36508
6.734782609,4.457593214,12.28943662,2.545148422,5.936956522,1.479363308,64.78873239,27.93152128,2,46,71,724,"{'season': 2022, 'currentTeamId': '3410', 'displayName': 'Darius Slayton', 'esbId': 'SLA500077', 'firstName': 'Darius', 'footballName': 'Darius', 'gsisId': '00-0035535', 'gsisItId': 47954, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kmarbnrywxftriufi7m8', 'jerseyNumber': 86, 'lastName': 'Slayton', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Slayton', 'smartId': '3200534c-4150-0077-315f-47cff2877b23', 'status': 'ACT', 'uniformNumber': '86', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Darius Slayton,WR,3410,2022,darius slayton,NYG,1/12/1997,17039.36508
6.716434783,3.31556483,13.23720339,2.801947241,3.392698413,0.077133582,53.38983051,48.74090393,7,63,118,892,"{'season': 2022, 'currentTeamId': '0750', 'displayName': 'D.J. Moore', 'esbId': 'MOO272423', 'firstName': 'Denniston', 'footballName': 'D.J.', 'gsisId': '00-0034827', 'gsisItId': 46093, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/yy6o0pkengsmm6dox1wy', 'jerseyNumber': 2, 'lastName': 'Moore', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Moore', 'smartId': '32004d4f-4f27-2423-f0b4-728a741b03cb', 'status': 'ACT', 'uniformNumber': '2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",D.J. Moore,WR,750,2022,dj moore,CAR,4/14/1997,14038.67818
6.701914894,2.836150075,9.052083333,2.811572727,2.890810811,0.054660735,77.08333333,13.90894046,4,37,48,392,"{'season': 2022, 'currentTeamId': '3410', 'displayName': 'Isaiah Hodgins', 'esbId': 'HOD537222', 'firstName': 'Isaiah', 'footballName': 'Isaiah', 'gsisId': '00-0036165', 'gsisItId': 52615, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/mrmb3rdikczldkadtxxd', 'jerseyNumber': 18, 'lastName': 'Hodgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'I.Hodgins', 'smartId': '3200484f-4453-7222-c7f0-678f7be73ebc', 'status': 'ACT', 'uniformNumber': '18', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Isaiah Hodgins,WR,3410,2022,isaiah hodgins,NYG,10/21/1998,17039.36508
6.698356164,6.42322793,4.337021277,3.582165655,8.999464286,2.576236356,59.57446809,11.83495853,2,56,94,632,"{'season': 2022, 'currentTeamId': '4500', 'displayName': 'Deebo Samuel', 'esbId': 'SAM636097', 'firstName': 'Tyshun', 'footballName': 'Deebo', 'gsisId': '00-0035719', 'gsisItId': 47819, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ciwaktyqewczcquks4wy', 'jerseyNumber': 19, 'lastName': 'Samuel', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Samuel', 'smartId': '32005341-4d63-6097-eab1-34810e00be67', 'status': 'ACT', 'uniformNumber': '19', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Deebo Samuel,WR,4500,2022,deebo samuel,SF,1/15/1996,23345.04444
6.684656489,4.363654397,5.77084507,2.984823273,5.237307692,0.873653295,73.23943662,16.14317797,3,104,142,1019,"{'season': 2022, 'currentTeamId': '4900', 'displayName': 'Chris Godwin', 'esbId': 'GOD549393', 'firstName': 'Rod', 'footballName': 'Chris', 'gsisId': '00-0033921', 'gsisItId': 44896, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/knfx1v1e3suxbuh9vlmj', 'jerseyNumber': 14, 'lastName': 'Godwin', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Godwin', 'smartId': '3200474f-4454-9393-6eec-24189dd66641', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Chris Godwin,WR,4900,2022,chris godwin,TB,2/27/1996,16619.61674
6.684313725,4.354841828,11.44885246,3.302983903,5.011,0.656158172,65.57377049,18.01234386,3,40,61,533,"{'season': 2022, 'currentTeamId': '0200', 'displayName': 'Olamide Zaccheaus', 'esbId': 'ZAC133180', 'firstName': 'Olamide', 'footballName': 'Olamide', 'gsisId': '00-0035208', 'gsisItId': 48374, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bzetcp5jlpis9ueb1kfk', 'jerseyNumber': 17, 'lastName': 'Zaccheaus', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'O.Zaccheaus', 'smartId': '32005a41-4313-3180-ba01-ae8103314fa2', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Olamide Zaccheaus,WR,200,2022,olamide zaccheaus,ATL,7/23/1997,13351.79496
6.66890625,2.808204067,13.84671875,2.324376432,3.9040625,1.095858433,50,17.92825381,2,32,64,536,"{'season': 2022, 'currentTeamId': '3430', 'displayName': 'Corey Davis', 'esbId': 'DAV247957', 'firstName': 'Corey', 'footballName': 'Corey', 'gsisId': '00-0033871', 'gsisItId': 44817, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/enhh8vjw18eixehg5uhz', 'jerseyNumber': 84, 'lastName': 'Davis', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Davis', 'smartId': '32004441-5624-7957-ef31-0e38b3301e4b', 'status': 'ACT', 'uniformNumber': '84', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Corey Davis,WR,3430,2022,corey davis,NYJ,1/11/1995,16058.75915
6.598290598,3.936397974,8.53322314,3.540296187,3.934512195,-0.001885779,67.76859504,24.29636044,5,82,121,834,"{'season': 2022, 'currentTeamId': '2250', 'displayName': 'Zay Jones', 'esbId': 'JON403726', 'firstName': 'Isaiah', 'footballName': 'Zay', 'gsisId': '00-0033891', 'gsisItId': 44849, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ayvki2sfnzxn2yqssrws', 'jerseyNumber': 7, 'lastName': 'Jones', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Z.Jones', 'smartId': '32004a4f-4e40-3726-920b-837ea00d253e', 'status': 'ACT', 'uniformNumber': '7', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Zay Jones,WR,2250,2022,zay jones,JAX,3/30/1995,18293.80028
6.590322581,3.111759026,12.68212766,2.996536331,3.503508772,0.391749746,60.63829787,22.83142452,4,57,94,690,"{'season': 2022, 'currentTeamId': '2520', 'displayName': 'Mack Hollins', 'esbId': 'HOL280459', 'firstName': 'Mack', 'footballName': 'Mack', 'gsisId': '00-0033555', 'gsisItId': 44931, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kjbgxufvchxbh9q8e6hh', 'jerseyNumber': 10, 'lastName': 'Hollins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Hollins', 'smartId': '3200484f-4c28-0459-95b9-52d98e1b03e6', 'status': 'ACT', 'uniformNumber': '10', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Mack Hollins,WR,2520,2022,mack hollins,LV,9/16/1993,20147.53077
6.557816901,4.031016109,10.27153846,3.074781936,4.824672897,0.793656788,68.58974359,35.42332639,9,107,156,1359,"{'season': 2022, 'currentTeamId': '1200', 'displayName': 'CeeDee Lamb', 'esbId': 'LAM138457', 'firstName': 'Cedarian', 'footballName': 'CeeDee', 'gsisId': '00-0036358', 'gsisItId': 52425, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/f8elvw51jgvzf95weg1o', 'jerseyNumber': 88, 'lastName': 'Lamb', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Lamb', 'smartId': '32004c41-4d13-8457-fcbe-d37fdbd87233', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",CeeDee Lamb,WR,1200,2022,ceedee lamb,DAL,4/8/1999,21745.28574
6.54962963,5.666918694,6.053731343,4.390483411,4.736226415,-0.930692279,79.10447761,9.401663835,2,53,67,470,"{'season': 2022, 'currentTeamId': '1800', 'displayName': 'Robert Tonyan', 'esbId': 'TON816385', 'firstName': 'Robert', 'footballName': 'Robert', 'gsisId': '00-0033757', 'gsisItId': 45635, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wpczdpw0xasgspqhsup9', 'jerseyNumber': 85, 'lastName': 'Tonyan', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'R.Tonyan', 'smartId': '3200544f-4e81-6385-721e-9beac148ba1c', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Robert Tonyan,TE,1800,2022,robert tonyan,GB,4/30/1994,10346.77583
6.525862069,4.459485683,11.67819672,3.579335806,4.52675,0.067264317,65.57377049,22.00764925,2,40,61,493,"{'season': 2022, 'currentTeamId': '0810', 'displayName': 'Darnell Mooney', 'esbId': 'MOO076900', 'firstName': 'Darnell', 'footballName': 'Darnell', 'gsisId': '00-0036309', 'gsisItId': 52581, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fdnosrx5gylbgeuf6m4r', 'jerseyNumber': 11, 'lastName': 'Mooney', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Mooney', 'smartId': '32004d4f-4f07-6900-2883-f3ddae0181d4', 'status': 'RES', 'uniformNumber': '11', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Darnell Mooney,WR,810,2022,darnell mooney,CHI,10/29/1997,8857.31438
6.515957447,4.580110214,11.46290909,3.483711279,4.905454545,0.325344332,60,13.37349525,2,33,55,411,"{'season': 2022, 'currentTeamId': '1400', 'displayName': 'Greg Dulcich', 'esbId': 'DUL269681', 'firstName': 'Greg', 'footballName': 'Greg', 'gsisId': '00-0037252', 'gsisItId': 54545, 'lastName': 'Dulcich', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'G.Dulcich', 'status': 'RES', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/jtnydhekjp1aznekq0cq', 'smartId': '32004455-4c26-9681-69d0-93e30ab63839', 'jerseyNumber': 80, 'uniformNumber': '80', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Greg Dulcich,TE,1400,2022,greg dulcich,DEN,3/26/2000,18438.29314
6.501605839,3.559035793,7.276737589,2.737345719,3.540808081,-0.018227713,70.21276596,26.54280267,4,99,141,925,"{'season': 2022, 'currentTeamId': '2200', 'displayName': 'Michael Pittman', 'esbId': 'PIT228050', 'firstName': 'Michael', 'footballName': 'Michael', 'gsisId': '00-0036252', 'gsisItId': 52442, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/mkhwsbbkzcjzp7hd8u5x', 'jerseyNumber': 11, 'lastName': 'Pittman', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Pittman', 'smartId': '32005049-5422-8050-a8f8-f5210135a4b3', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Michael Pittman,WR,2200,2022,michael pittman,IND,10/5/1997,14275.45688
6.496821705,4.725344854,9.867647059,2.93665454,5.235157895,0.509813041,69.85294118,31.22542336,7,95,136,1210,"{'season': 2022, 'currentTeamId': '3700', 'displayName': 'DeVonta Smith', 'esbId': 'SMI206016', 'firstName': 'DeVonta', 'footballName': 'DeVonta', 'gsisId': '00-0036912', 'gsisItId': 53439, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hzgzhf2omiobrvqdifqr', 'jerseyNumber': 6, 'lastName': 'Smith', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Smith', 'smartId': '3200534d-4920-6016-573c-fcc767bafc4d', 'status': 'ACT', 'uniformNumber': '6', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",DeVonta Smith,WR,3700,2022,devonta smith,PHI,11/14/1998,13260.90576
6.495058824,4.017568576,6.421428571,3.506041504,4.549365079,0.531796503,69.23076923,15.11694386,3,63,91,623,"{'season': 2022, 'currentTeamId': '2200', 'displayName': 'Parris Campbell', 'esbId': 'CAM230411', 'firstName': 'Parris', 'footballName': 'Parris', 'gsisId': '00-0035639', 'gsisItId': 47842, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wwe99bwwendcfycnryyn', 'jerseyNumber': 1, 'lastName': 'Campbell', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'P.Campbell', 'smartId': '32004341-4d23-0411-19c3-b6e460708ae9', 'status': 'ACT', 'uniformNumber': '1', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Parris Campbell,WR,2200,2022,parris campbell,IND,7/16/1997,14275.45688
6.477822581,4.542830386,6.298082192,3.102968275,5.167641509,0.624811124,72.60273973,22.79419238,6,106,146,1161,"{'season': 2022, 'currentTeamId': '1540', 'displayName': 'Amon-Ra St. Brown', 'esbId': 'STB415291', 'firstName': 'Amon-Ra', 'footballName': 'Amon-Ra', 'gsisId': '00-0036963', 'gsisItId': 53541, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/tlas9vqczunxkpb2jlz1', 'jerseyNumber': 14, 'lastName': 'St. Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.St. Brown', 'smartId': '32005354-4241-5291-a564-57e98d35161d', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Amon-Ra St. Brown,WR,1540,2022,amon-ra st brown,DET,10/24/1999,8285.494242
6.469882353,4.427833843,7.342040816,3.229806229,5.658266667,1.230432823,76.53061224,19.80751866,6,75,98,812,"{'season': 2022, 'currentTeamId': '2510', 'displayName': 'Cooper Kupp', 'esbId': 'KUP534597', 'firstName': 'Cooper', 'footballName': 'Cooper', 'gsisId': '00-0033908', 'gsisItId': 44881, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/tojsgl1ttwjkvo6x7wgy', 'jerseyNumber': 10, 'lastName': 'Kupp', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Kupp', 'smartId': '32004b55-5053-4597-b958-87408c31956f', 'status': 'RES', 'uniformNumber': '10', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Cooper Kupp,WR,2510,2022,cooper kupp,LA,6/15/1993,17169.69629
6.466666667,5.082129025,7.833043478,2.960304331,8.0515625,2.969433475,69.56521739,10.45399684,3,32,46,450,"{'season': 2022, 'currentTeamId': '2100', 'displayName': 'Chigoziem Okonkwo', 'esbId': 'OKO283611', 'firstName': 'Chigoziem', 'footballName': 'Chigoziem', 'gsisId': '00-0037809', 'gsisItId': 54608, 'jerseyNumber': 85, 'lastName': 'Okonkwo', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'C.Okonkwo', 'status': 'ACT', 'uniformNumber': '85', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/sxuawjrgawwilhceso3d', 'smartId': '32004f4b-4f28-3611-fc64-d952b8d6cb17', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Chigoziem Okonkwo,TE,2100,2022,chig okonkwo,TEN,9/8/1999,12266.01296
6.460978261,5.197485519,11.5622,3.689944923,6.304029851,1.106544332,67,24.52606459,6,67,100,972,"{'season': 2022, 'currentTeamId': '1400', 'displayName': 'Jerry Jeudy', 'esbId': 'JEU415291', 'firstName': 'Jerry', 'footballName': 'Jerry', 'gsisId': '00-0036407', 'gsisItId': 52423, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/by7fgv4x0iunsyx5ah2i', 'jerseyNumber': 10, 'lastName': 'Jeudy', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Jeudy', 'smartId': '32004a45-5541-5291-9f8b-8595dc100c90', 'status': 'ACT', 'uniformNumber': '10', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Jerry Jeudy,WR,1400,2022,jerry jeudy,DEN,4/24/1999,18438.29314
6.451851852,4.020650763,7.0685,3.161323987,4.461111111,0.440460348,60,10.71891625,3,36,60,373,"{'season': 2022, 'currentTeamId': '0325', 'displayName': 'Isaiah Likely', 'esbId': 'LIK088990', 'firstName': 'Isaiah', 'footballName': 'Isaiah', 'gsisId': '00-0037838', 'gsisItId': 54604, 'lastName': 'Likely', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'I.Likely', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/yim14kgskufmu8sfowvg', 'smartId': '32004c49-4b08-8990-7695-dc4768035012', 'jerseyNumber': 80, 'uniformNumber': '80', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Isaiah Likely,TE,325,2022,isaiah likely,BAL,4/18/2000,9130.145214
6.41968254,4.711694961,9.231343284,3.348993099,4.848333333,0.136638372,62.68656716,14.33661016,3,42,67,425,"{'season': 2022, 'currentTeamId': '1800', 'displayName': 'Romeo Doubs', 'esbId': 'DOU043165', 'firstName': 'Romeo', 'footballName': 'Romeo', 'gsisId': '00-0037816', 'gsisItId': 54597, 'lastName': 'Doubs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Doubs', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wciz0bsjd4bedpiwggog', 'smartId': '3200444f-5504-3165-5639-a63528da6f6e', 'jerseyNumber': 87, 'uniformNumber': '87', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Romeo Doubs,WR,1800,2022,romeo doubs,GB,4/13/2000,10346.77583
6.392,4.826045939,9.479774436,3.231441758,4.684047619,-0.14199832,63.15789474,29.66828169,8,84,133,1102,"{'season': 2022, 'currentTeamId': '2250', 'displayName': 'Christian Kirk', 'esbId': 'KIR257918', 'firstName': 'Christian', 'footballName': 'Christian', 'gsisId': '00-0034775', 'gsisItId': 46116, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/illjppjxpfa4joefmpd0', 'jerseyNumber': 13, 'lastName': 'Kirk', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Kirk', 'smartId': '32004b49-5225-7918-e402-81feed3bdafb', 'status': 'ACT', 'uniformNumber': '13', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Christian Kirk,WR,2250,2022,christian kirk,JAX,11/18/1996,18293.80028
