is_wr,targets,yards,avgCushion,avgIntendedAirYards,avgSeparation,avgYAC,percentShareOfIntendedAirYards,turf_percentage,total_round_trip_miles,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty,past_ir_count,next_season_ir,season
1,76,485,5.506617647,9.625263158,2.956582269,3.17244898,15.55111959,0.25,11587.30507,607,0.10003755,0.494425221,25,71,199,4.5,0,0,2020
1,85,756,5.493647059,15.07117647,2.081118824,3.427083333,27.24316714,0.6875,25398.18167,799,0.075409055,0.477087902,25,76,218,5.3,3,0,2020
1,109,786,5.4821,8.80266055,2.81959817,4.086666667,17.533418,0.8125,12167.0377,762,0.064562514,0.54629988,24,72,184,4.42,0,0,2020
1,55,421,5.48,8.076545455,3.618562096,4.497297297,8.853778417,0.625,17702.04307,550,0.07272215,0.507079101,27,73,211,4.43,1,0,2020
1,166,1535,5.470379747,10.24228916,2.951891136,3.674724409,33.54218864,0.5625,21727.15594,1135,0.042374015,0.535151087,26,72,191,4.46,0,0,2020
1,106,1075,5.445809524,11.32141509,2.404694913,6.162714286,30.60388137,0.125,9106.518273,805,0.10302499,0.469137629,23,72,226,4.49,0,1,2020
1,129,1303,5.427952756,13.60294574,2.615326192,4.733253012,38.00619005,0.6875,28986.91208,1040,0.016791783,0.450563043,22,76,230,4.33,0,0,2020
1,144,923,5.420699301,8.051388889,3.16699427,4.633068182,24.42950757,0.1875,6626.193273,811,0.07966245,0.467864081,24,70,181,4.53,0,0,2020
1,96,751,5.419894737,14.05979167,2.315010113,3.2064,34.44040152,0.6875,15911.48802,877,0.009893209,0.485957925,23,73,190,4.39,0,0,2020
0,145,1416,5.351693548,8.747034483,3.027427148,5.84647619,25.2795395,0.625,17702.04307,1086,0.07272215,0.507079101,30,77,260,4.63,1,0,2020
1,81,618,5.343205128,10.78271605,2.467497566,4.179230769,22.89275997,0.625,31508.9842,895,0.03644945,0.514152859,25,75,196,4.52,0,0,2020
0,70,435,5.33,7.057142857,3.045361778,3.769782609,11.76677957,0.1875,9047.314267,784,0.06781257,0.468692667,25,76,254,4.72,0,0,2020
0,49,403,5.311176471,7.763877551,3.666369829,4.838918919,8.066964948,0.125,14674.35299,405,0.09684313,0.517526391,28,76,243,,0,0,2020
1,104,523,5.259117647,13.90038462,1.724043468,2.105106383,30.32866332,0.0625,7505.353931,820,0.043029454,0.509957108,32,76,210,4.62,3,0,2020
1,134,1118,5.235546875,9.584552239,2.826290783,5.816781609,35.63208505,0.1875,13707.10152,1018,0.05083388,0.46212995,24,72,210,4.35,0,0,2020
1,43,319,5.225609756,14.24627907,2.641620625,1.764347826,14.59152125,0.1875,9047.314267,316,0.06781257,0.468692667,27,71,198,,1,0,2020
1,109,1006,5.217102804,12.76513761,2.813668038,3.814,24.84354495,0.25,20782.13439,1087,0.0709579,0.51999484,27,77,231,4.53,1,0,2020
1,93,762,5.206666667,12.68978495,2.460379169,3.596785714,29.62521337,0.5625,9697.411646,744,0.1436799,0.448304296,30,70,183,4.34,0,1,2020
0,93,613,5.197761194,8.280430108,2.469098921,4.156166667,16.37673639,0.6875,25398.18167,913,0.075409055,0.477087902,25,77,250,4.79,1,0,2020
1,82,896,5.183461538,15.3402439,2.439920334,5.259375,28.97485805,0.25,24146.69033,731,0.048290774,0.531851995,27,72,198,4.42,0,0,2020
1,55,438,5.103773585,9.644909091,2.48569839,2.07875,16.25319031,0.125,14674.35299,441,0.09684313,0.517526391,30,71,195,4.57,2,0,2020
1,113,856,5.096880734,13.91548673,2.699938833,5.455,31.14502456,0.25,18555.71152,806,0.06182024,0.557740476,21,73,192,4.45,0,1,2020
1,75,879,5.07527027,12.544,2.97664336,5.898679245,19.94953243,0.125,14674.35299,577,0.09684313,0.517526391,26,72,184,4.32,1,1,2020
0,44,288,5.0421875,8.287272727,3.969420907,7.232916667,7.193671211,0.5625,21727.15594,618,0.042374015,0.535151087,23,76,254,4.51,0,0,2020
0,77,623,5.002884615,11.5125974,2.710043003,5.836888889,15.82798425,0.25,20782.13439,1032,0.0709579,0.51999484,31,78,265,4.68,3,0,2020
1,149,1374,4.977142857,9.086912752,3.166504884,5.34573913,33.46606554,0.25,12380.53793,904,0.116303705,0.448257081,27,73,215,4.56,0,0,2020
1,44,357,4.953255814,15.11113636,2.134927898,4.959130435,16.35617591,0.875,21108.92106,439,0.027098445,0.581360724,22,75,208,4.38,0,0,2020
1,103,793,4.826504854,10.31504854,1.738251908,2.952857143,25.00329471,0.125,24425.94498,726,0.0753505,0.456284131,27,75,216,4.45,0,1,2020
1,52,599,4.819615385,14.38269231,2.802317659,2.47027027,17.81452316,0.1875,9047.314267,609,0.06781257,0.468692667,25,73,198,4.64,0,0,2020
1,52,458,4.743076923,12.84384615,3.262185479,5.062121212,13.17603425,0.5625,21727.15594,626,0.042374015,0.535151087,30,71,179,4.34,0,0,2020
0,43,365,4.6925,8.277209302,2.989944463,4.426333333,8.81797686,0.75,12972.40301,545,0.111193106,0.490247141,22,74,240,4.63,0,1,2020
1,64,435,7.957272727,1.111875,5.663636698,8.371296296,1.68526154,0.235294118,22905.15351,453,0.018573288,0.503926756,21,67,180,4.28,0,1,2021
1,47,272,7.90475,6.885106383,3.730289276,4.54,6.160711566,0.117647059,12968.33427,603,0.013176538,0.524644368,23,71,210,4.39,0,1,2021
1,53,366,7.694693878,7.948113208,2.618812388,3.259722222,10.11973113,0.647058824,18343.99591,344,0.011799677,0.527646394,28,70,201,4.48,1,1,2021
1,146,1008,7.661544118,11.52013699,3.547443575,4.337032967,32.02085047,0.117647059,12968.33427,924,0.013176538,0.524644368,24,69,170,4.27,0,1,2021
1,59,570,7.182592593,10.36135593,3.629111707,6.886388889,16.18130516,0.647058824,17376.99461,298,0.009710815,0.497156964,23,66,170,4.49,1,0,2021
1,57,420,7.138979592,6.699298246,3.363215457,6.103846154,9.1734612,0.647058824,18343.99591,301,0.011799677,0.527646394,22,72,193,4.39,0,0,2021
1,140,1055,7.105238095,11.271,2.902197726,5.073703704,36.42714179,0.235294118,15003.61445,986,0.022849798,0.512426973,23,71,172,4.38,0,1,2021
1,66,410,7.097878788,11.34787879,1.938978447,2.629210526,17.28992998,0.235294118,15003.61445,617,0.022849798,0.512426973,28,74,220,4.6,2,1,2021
1,70,546,7.063970588,13.853,3.33946132,3.892553191,19.93278382,0.235294118,24595.61451,710,0.0220574,0.510395269,26,74,200,4.45,0,0,2021
1,110,519,7.046633663,10.90827273,2.77779288,2.934716981,27.86638922,0.352941176,13511.42938,978,0.004484822,0.496388029,28,75,190,4.36,0,0,2021
1,48,448,7.003555556,11.01645833,3.422102741,4.840967742,10.49986498,0.647058824,25477.41241,613,0.03612271,0.498236942,24,73,212,4.39,0,1,2021
1,107,1175,6.986736842,14.87803738,3.225007835,4.151780822,35.57652769,0.705882353,28058.18673,813,0.021555629,0.512780799,28,70,182,4.4,1,0,2021
1,68,515,6.907272727,9.174264706,2.662842684,3.879130435,11.87688477,0.117647059,12968.33427,604,0.013176538,0.524644368,21,73,210,4.39,0,1,2021
0,57,245,6.846666667,7.659122807,2.563676999,2.913333333,7.637055735,0.352941176,16621.62915,535,0.008555921,0.481174557,30,77,245,4.77,1,0,2021
1,83,693,6.829275362,7.16313253,4.122586128,8.750677966,12.76403896,0.117647059,14022.59117,723,0.019397646,0.531925402,23,70,187,4.33,0,1,2021
1,71,576,6.809130435,10.01295775,3.703546755,6.010625,19.07946647,0.705882353,14078.10139,742,0.01371268,0.521178668,27,68,182,4.34,0,0,2021
1,104,865,6.786153846,11.20259615,2.607778833,3.713088235,22.68716762,0.764705882,18791.29032,898,0.0280718,0.483346711,27,73,211,4.42,0,0,2021
1,112,693,6.769278351,5.363482143,4.001007353,3.95,11.22937872,0.705882353,14339.7188,738,0.041309588,0.478306447,32,68,174,4.49,0,0,2021
1,58,339,6.762241379,13.42344828,2.96771734,2.623076923,18.70342521,0.647058824,18343.99591,536,0.011799677,0.527646394,24,73,190,4.39,0,0,2021
1,59,492,6.759473684,13.09711864,2.670059065,3.602352941,18.06528687,0.764705882,13005.03202,450,-0.007971469,0.502581425,26,75,209,,0,0,2021
0,63,478,6.74,5.455079365,4.134476053,5.307291667,7.680257089,0.705882353,28058.18673,650,0.021555629,0.512780799,27,75,240,4.62,0,0,2021
1,62,383,6.722264151,7.122258065,3.206488639,3.88902439,10.59931063,0.235294118,13956.6846,658,-0.002232303,0.514020923,28,71,195,4.53,1,0,2021
1,121,1397,6.697747748,8.651900826,3.320780214,10.3712987,26.61290938,0.235294118,35846.18382,952,0.041426253,0.529061625,25,72,214,4.48,1,0,2021
1,57,299,6.696315789,10.05192982,2.879938032,4.44030303,14.13180742,0.294117647,15658.64761,803,0.03302644,0.474718113,22,71,195,4.47,1,0,2021
1,100,619,6.69258427,5.7624,3.649670951,6.566507937,12.24671963,0.411764706,18183.73328,697,0.026141085,0.508349594,22,73,220,,0,0,2021
1,119,912,6.66257732,7.20394958,3.485304832,4.825444444,23.00716567,0.705882353,14078.10139,816,0.01371268,0.521178668,21,72,195,4.51,0,0,2021
1,65,409,6.635517241,4.741230769,4.092235707,5.578478261,7.204793533,0.764705882,13005.03202,390,-0.007971469,0.502581425,25,69,190,4.44,1,0,2021
1,50,377,6.61,9.9348,2.356899085,3.6821875,13.14843539,0.647058824,17376.99461,520,0.009710815,0.497156964,25,74,210,4.49,1,0,2021
1,128,1038,6.58380531,6.5453125,3.393140888,4.641359223,17.22132007,0.235294118,24595.61451,817,0.0220574,0.510395269,25,70,185,4.59,0,1,2021
1,191,1947,6.565126582,8.382879581,3.63061209,6.156896552,31.3141487,0.764705882,33867.19293,1301,0.040338974,0.504073442,28,74,208,4.62,1,1,2021
1,140,1015,6.519593496,6.790785714,3.336877119,4.574903846,21.99134419,0.235294118,15243.41361,903,0.0394654,0.452133795,22,70,182,4.37,0,0,2021
0,49,271,6.510606061,6.359795918,3.51487063,4.895333333,7.480101389,0.235294118,13956.6846,507,-0.002232303,0.514020923,26,77,243,4.69,0,1,2021
0,112,780,6.506262626,8.700714286,2.781407536,3.455068493,22.54117985,0.235294118,15243.41361,828,0.0394654,0.452133795,25,78,252,4.54,0,0,2021
1,53,406,6.504,9.651132075,2.454409476,3.087741935,12.64695774,0.647058824,12470.02879,610,0.001026146,0.461132358,24,68,193,4.49,1,0,2021
1,70,800,6.433970588,8.481571429,3.298332501,7.117636364,14.00345304,0.882352941,17522.52271,613,0.013372356,0.481710813,26,73,203,4.68,0,0,2021
1,56,467,6.382093023,10.39375,3.581559672,5.089473684,13.27353912,0.176470588,16599.1994,412,0.07066842,0.472477618,22,73,192,4.45,0,0,2021
1,71,447,6.373174603,5.987746479,3.445735908,3.429803922,9.938911917,0.764705882,13005.03202,538,-0.007971469,0.502581425,28,69,177,4.56,0,1,2021
1,134,1028,6.35568,10.63052239,3.257264017,3.886555556,36.74832445,0.647058824,16754.13167,831,0.022998646,0.492696274,27,70,183,4.33,1,0,2021
0,153,1361,6.35096,10.45431373,3.055090276,4.493364486,30.45154437,0.117647059,12968.33427,936,0.013176538,0.524644368,25,77,255,4.67,0,0,2021
1,127,1103,6.347079646,7.308661417,3.29049459,6.263877551,16.23729329,0.352941176,16621.62915,833,0.008555921,0.481174557,25,73,209,4.42,1,0,2021
1,94,828,6.344078947,8.02893617,3.169977056,5.873432836,17.28198869,0.647058824,11007.81672,1020,0.058091793,0.499866613,26,74,203,4.58,1,0,2021
1,129,1082,6.340238095,9.691937984,2.762800339,4.100681818,31.27518692,0.647058824,14422.55827,980,0.049095754,0.485674683,23,76,220,4.52,1,0,2021
1,62,545,6.337118644,11.16225806,3.410888018,4.892380952,12.10642232,0.352941176,16621.62915,268,0.008555921,0.481174557,33,70,185,4.56,0,0,2021
0,63,493,6.3146,4.577777778,3.657359885,6.212653061,6.603939923,0.647058824,11007.81672,966,0.058091793,0.499866613,28,78,260,4.64,1,0,2021
1,120,1102,6.310090909,10.629,3.067840135,5.651772152,24.83715876,0.764705882,18791.29032,941,0.0280718,0.483346711,22,74,189,4.5,0,0,2021
1,61,602,6.297111111,9.479672131,3.641353165,6.209111111,11.26033762,0.764705882,18791.29032,589,0.0280718,0.483346711,25,74,188,4.48,2,0,2021
1,47,275,6.292,11.6706383,2.790234488,1.75875,13.40905035,0.235294118,9883.479839,509,0.040955,0.500010985,26,73,198,4.64,0,0,2021
1,129,967,6.288095238,12.73248062,2.584869217,4.588133333,36.70598384,0.705882353,28058.18673,820,0.021555629,0.512780799,23,76,230,4.33,0,0,2021
0,73,408,6.264166667,5.130410959,3.402181627,4.405869565,8.997131642,0.647058824,18343.99591,722,0.011799677,0.527646394,26,75,240,4.42,1,0,2021
1,82,537,6.26195122,13.17865854,2.631560672,3.694545455,21.13484526,0.764705882,33867.19293,862,0.040338974,0.504073442,28,71,198,,2,0,2021
0,93,665,6.217183099,10.02688172,2.852018169,4.917636364,19.16791712,0.235294118,24595.61451,679,0.0220574,0.510395269,28,78,255,4.46,1,1,2021
1,69,556,6.201515152,8.500144928,3.78067924,4.764222222,11.47068717,0.764705882,33867.19293,543,0.040338974,0.504073442,29,72,193,4.51,1,0,2021
0,84,583,6.190923077,7.475119048,2.812075744,3.565245902,16.85166796,0.705882353,14078.10139,658,0.01371268,0.521178668,24,77,248,4.7,1,0,2021
1,120,832,6.125966387,12.78066667,2.460201247,1.845753425,32.59501069,0.411764706,18183.73328,980,0.026141085,0.508349594,31,74,198,4.46,3,0,2021
1,159,1239,6.119591837,10.40113208,3.586631688,4.098198198,35.50461256,0.117647059,14022.59117,1045,0.019397646,0.531925402,27,70,185,4.29,0,0,2021
1,87,570,6.118765432,8.287356322,2.996522888,5.259038462,17.62547456,0.235294118,9883.479839,533,0.040955,0.500010985,28,71,196,4.65,0,1,2021
1,105,869,6.111111111,12.04990476,2.640335919,3.653650794,32.10902308,0.352941176,14659.1819,650,0.042211823,0.475968516,24,73,226,4.49,0,0,2021
1,104,916,6.097920792,14.81115385,2.320067131,2.9459375,37.99230466,0.294117647,15658.64761,982,0.03302644,0.474718113,22,72,165,4.48,0,0,2021
1,89,802,6.08137931,13.62966292,2.543856326,4.6786,23.72406671,0.764705882,33867.19293,1114,0.040338974,0.504073442,25,73,197,4.39,0,1,2021
1,94,771,6.081358025,9.420744681,3.101704612,4.130606061,21.89500387,0.647058824,12470.02879,612,0.001026146,0.461132358,25,72,184,4.42,0,0,2021
1,69,384,6.066065574,9.416811594,3.200508009,3.258421053,16.25371159,0.647058824,14422.55827,872,0.049095754,0.485674683,26,74,214,4.55,0,0,2021
1,95,726,6.061868132,9.747263158,3.124015546,3.777761194,20.35975146,0.647058824,16035.60781,758,0.01855726,0.496380513,31,74,200,4.45,0,0,2021
1,92,848,6.052087912,12.36304348,2.512337026,4.001296296,26.9367127,0.235294118,22905.15351,930,0.018573288,0.503926756,33,76,210,4.48,3,0,2021
0,76,830,6.045,8.247763158,3.574250972,7.048392857,15.46048737,0.294117647,15658.64761,840,0.03302644,0.474718113,26,77,256,4.64,1,1,2021
1,85,734,6.038227848,11.99023529,2.757911754,4.145849057,23.24197727,0.176470588,16599.1994,849,0.07066842,0.472477618,27,76,212,4.47,1,1,2021
0,112,763,6.006595745,7.659732143,3.161096318,4.815405405,21.15948106,0.235294118,22905.15351,901,0.018573288,0.503926756,30,77,250,4.76,1,1,2021
1,110,1091,6.000733945,12.09681818,2.268951119,4.008243243,30.46994681,0.647058824,11007.81672,943,0.058091793,0.499866613,22,76,210,4.43,0,0,2021
1,103,982,5.999787234,11.43427184,3.379195378,3.263896104,27.89183633,0.235294118,22905.15351,942,0.018573288,0.503926756,24,71,200,4.47,1,0,2021
1,62,647,5.997636364,12.32822581,3.374881628,6.04,18.85235793,0.294117647,15658.64761,829,0.03302644,0.474718113,23,72,190,4.35,1,0,2021
1,157,1138,5.984397163,8.532484076,3.15442876,3.438018868,26.59963147,0.647058824,25477.41241,972,0.03612271,0.498236942,29,74,211,4.58,2,0,2021
1,76,521,5.9796,13.70026316,1.737585135,3.248918919,25.01333282,0.647058824,18343.99591,666,0.011799677,0.527646394,27,76,213,4.5,0,0,2021
0,85,560,5.962467532,5.320352941,3.103997656,4.812131148,8.844501987,0.764705882,33867.19293,1027,0.040338974,0.504073442,28,78,257,4.77,0,0,2021
1,55,430,5.941698113,17.12690909,2.372949769,6.002307692,21.64346799,0.176470588,13336.65253,455,0.031517282,0.482565619,26,76,207,4.37,0,0,2021
0,83,564,5.937681159,8.691325301,2.770401528,5.282291667,14.32400877,0.647058824,25477.41241,644,0.03612271,0.498236942,34,77,254,4.49,1,0,2021
1,52,281,5.933269231,9.903269231,3.034815282,3.056129032,12.73250538,0.647058824,12470.02879,299,0.001026146,0.461132358,26,73,190,4.43,1,0,2021
1,55,360,5.903076923,8.002727273,2.920683238,4.076388889,7.699681797,0.352941176,16621.62915,708,0.008555921,0.481174557,23,73,205,,0,0,2021
0,110,1026,5.892021277,10.48945455,2.294515135,5.231470588,28.5284075,0.647058824,12470.02879,774,0.001026146,0.461132358,20,78,250,4.44,0,1,2021
1,49,394,5.891632653,12.66653061,3.069747674,4.462962963,11.8161534,0.117647059,12968.33427,458,0.013176538,0.524644368,28,73,211,4.43,1,1,2021
1,49,396,5.883333333,13.78755102,2.69053867,4.127586207,18.13129009,0.705882353,14078.10139,475,0.01371268,0.521178668,26,75,196,4.52,0,0,2021
1,77,538,5.850526316,11.91831169,3.441146013,5.097906977,21.45470528,0.764705882,13005.03202,476,-0.007971469,0.502581425,21,70,184,4.35,0,0,2021
0,90,670,5.818208955,6.034888889,4.101818713,4.979411765,12.386204,0.176470588,16599.1994,843,0.07066842,0.472477618,23,76,249,4.5,0,0,2021
0,52,408,5.7815625,6.619423077,3.351918211,5.625142857,7.315429966,0.411764706,18183.73328,363,0.026141085,0.508349594,26,78,220,4.64,1,0,2021
0,94,910,5.762266667,7.776276596,3.090572747,6.66971831,18.58210909,0.235294118,35846.18382,1007,0.041426253,0.529061625,27,76,250,4.52,1,0,2021
1,84,698,5.755180723,12.91095238,2.833434107,3.108695652,28.70664966,0.647058824,17376.99461,833,0.009710815,0.497156964,23,74,204,4.55,1,0,2021
1,60,513,5.751666667,10.92366667,2.64350743,5.18375,15.05930252,0.176470588,13336.65253,767,0.031517282,0.482565619,25,77,227,4.55,1,0,2021
1,58,597,5.722068966,14.99844828,2.11445484,4.895588235,21.26570953,0.235294118,9883.479839,699,0.040955,0.500010985,22,74,208,4.48,0,0,2021
0,75,603,5.719310345,9.906133333,2.693935155,3.394,17.52371608,0.882352941,17522.52271,801,0.013372356,0.481710813,26,77,250,4.79,1,0,2021
1,72,626,5.714305556,15.00277778,2.917702826,2.557619048,20.19273009,0.705882353,14339.7188,790,0.041309588,0.478306447,34,71,180,4.4,1,0,2021
1,167,1616,5.664424242,12.33994012,2.979162932,4.73787037,45.31017075,0.647058824,16035.60781,1014,0.01855726,0.496380513,22,73,192,4.43,0,0,2021
1,82,655,5.628552632,10.49219512,2.7642276,3.898,18.91674399,0.647058824,16035.60781,774,0.01855726,0.496380513,24,71,200,4.48,0,0,2021
1,51,434,5.62755102,12.28,2.94482973,3.778484848,13.31021028,0.411764706,18183.73328,485,0.026141085,0.508349594,26,74,215,4.52,0,0,2021
1,51,449,5.6126,13.66627451,2.657046184,3.201785714,16.29436367,0.764705882,13005.03202,557,-0.007971469,0.502581425,28,73,194,4.59,0,0,2021
1,163,1157,5.607682119,10.57355828,2.656482565,4.996236559,40.02587124,0.352941176,13511.42938,992,0.004484822,0.496388029,24,72,215,4.56,0,0,2021
1,130,1053,5.588487395,13.35423077,2.448305076,4.138961039,41.67066719,0.235294118,13956.6846,1010,-0.002232303,0.514020923,25,72,210,4.35,0,0,2021
0,134,1125,5.532149533,7.151641791,3.305093757,6.401630435,20.57394594,0.117647059,14022.59117,1102,0.019397646,0.531925402,31,77,260,4.63,1,0,2021
1,84,826,5.519620253,9.886428571,2.942778569,6.712142857,21.11126081,0.235294118,35846.18382,1060,0.041426253,0.529061625,23,72,206,4.5,0,0,2021
1,66,277,5.506610169,6.196212121,3.079918807,3.05025641,9.371505307,0.235294118,11327.77516,552,0.028189132,0.524967375,24,69,190,4.53,0,0,2021
1,48,434,5.460212766,12.07395833,2.427074286,3.922258065,14.70771105,0.352941176,14659.1819,434,0.042211823,0.475968516,32,75,220,4.34,1,0,2021
0,79,497,5.4525,5.823417722,3.267817047,4.1995,10.5425138,0.235294118,11327.77516,714,0.028189132,0.524967375,22,77,258,4.77,0,0,2021
0,104,808,5.37654321,6.901442308,3.511319663,4.652435897,13.9765976,0.764705882,18791.29032,1051,0.0280718,0.483346711,25,77,242,4.75,0,0,2021
0,93,612,5.368955224,7.503225806,3.284674596,4.677,16.10888851,0.235294118,15003.61445,935,0.022849798,0.512426973,22,78,258,4.7,0,0,2021
1,126,866,5.368695652,9.587222222,2.753380934,2.988915663,28.49207734,0.882352941,17522.52271,987,0.013372356,0.481710813,24,74,200,4.63,0,0,2021
0,45,294,5.356857143,5.274666667,3.961486074,8.668928571,5.598456509,0.882352941,17522.52271,547,0.013372356,0.481710813,26,75,248,4.62,1,0,2021
1,60,568,5.33326087,10.7485,4.115339412,4.760238095,13.84542061,0.117647059,14022.59117,723,0.019397646,0.531925402,27,73,205,4.46,2,1,2021
1,57,476,5.328039216,10.37526316,2.730466172,4.197368421,15.00818434,0.352941176,14659.1819,680,0.042211823,0.475968516,24,74,215,4.57,0,0,2021
1,169,1553,5.294171779,9.073313609,2.952124671,5.414390244,35.23204037,0.176470588,13336.65253,939,0.031517282,0.482565619,28,73,215,4.56,0,0,2021
1,64,572,5.2915625,12.6390625,2.829417514,3.456904762,19.15694294,0.235294118,22905.15351,560,0.018573288,0.503926756,29,73,212,4.57,0,0,2021
1,60,448,5.2885,11.31016667,2.360439687,3.731818182,17.50646228,0.647058824,16754.13167,536,0.022998646,0.492696274,22,76,222,4.43,0,1,2021
1,62,445,5.278548387,11.88935484,2.376206833,3.806857143,14.35417506,0.764705882,18791.29032,498,0.0280718,0.483346711,25,73,200,4.51,0,0,2021
0,87,593,5.275076923,5.517931034,3.506495401,5.569508197,10.55508406,0.647058824,16035.60781,924,0.01855726,0.496380513,26,75,254,4.8,0,0,2021
0,71,587,5.272758621,7.158873239,3.95030612,6.122040816,9.501537541,0.705882353,14339.7188,1029,0.041309588,0.478306447,24,76,254,4.51,0,0,2021
0,45,316,5.267560976,10.34844444,3.402861359,6.53875,11.64896025,0.647058824,14422.55827,610,0.049095754,0.485674683,27,77,267,4.75,1,0,2021
1,129,1146,5.266744186,11.56465116,2.46328505,5.850263158,29.62256958,0.647058824,25477.41241,896,0.03612271,0.498236942,26,76,218,5.3,3,0,2021
1,63,549,5.255322581,14.08904762,2.596047048,4.026571429,16.5925469,0.705882353,14339.7188,664,0.041309588,0.478306447,22,74,213,4.54,0,0,2021
1,49,353,5.252727273,10.13469388,2.545687352,3.045454545,9.860687508,0.647058824,25477.41241,458,0.03612271,0.498236942,21,73,210,4.52,0,0,2021
1,73,515,5.186164384,11.8460274,1.709465777,3.203,20.00319215,0.235294118,15243.41361,539,0.0394654,0.452133795,28,75,216,4.45,0,0,2021
1,98,776,5.15106383,15.43112245,2.470177849,2.489827586,34.48657253,0.176470588,16599.1994,920,0.07066842,0.472477618,25,76,216,4.54,1,0,2021
1,105,848,5.123823529,11.32504762,2.350317682,5.442881356,27.25012375,0.235294118,11327.77516,867,0.028189132,0.524967375,23,76,227,4.42,0,0,2021
1,58,559,5.088448276,14.11275862,1.990615081,6.154848485,16.82542293,0.235294118,24595.61451,864,0.0220574,0.510395269,22,75,215,4.53,0,0,2021
1,164,1225,5.056352201,11.61576687,2.654973992,3.28407767,35.39373207,0.705882353,14339.7188,1066,0.041309588,0.478306447,27,72,191,4.46,0,0,2021
1,128,1455,5.041984127,12.78570313,2.354660484,8.325802469,37.47506921,0.647058824,11007.81672,1187,0.058091793,0.499866613,21,72,200,4.34,0,0,2021
1,114,1035,4.903839286,13.11798246,2.743331634,3.576756757,26.1603752,0.352941176,16621.62915,1038,0.008555921,0.481174557,28,77,231,4.53,1,0,2021
0,89,802,4.812205882,9.718988764,3.410231677,6.938909091,15.13154097,0.352941176,16621.62915,771,0.008555921,0.481174557,32,78,265,4.68,3,0,2021
1,64,473,4.756031746,14.53828125,2.490758301,2.779189189,21.94592121,0.882352941,17522.52271,759,0.013372356,0.481710813,28,72,198,4.42,0,0,2021
0,53,475,4.6575,8.360566038,3.034921308,7.246944444,10.83221086,0.235294118,9883.479839,670,0.040955,0.500010985,25,76,246,4.64,2,0,2021
1,169,1161,4.636402439,8.38556213,3.173494923,5.141121495,32.47566319,0.235294118,11327.77516,1047,0.028189132,0.524967375,25,70,181,4.53,0,0,2021
0,61,345,4.631568627,5.414918033,2.809947851,5.153421053,8.074716367,0.235294118,9883.479839,717,0.040955,0.500010985,26,76,254,4.72,0,0,2021
1,117,1033,7.531454545,10.93991453,3.543786045,3.368571429,29.01485459,0.764705882,25011.73287,853,0.000857355,0.472703818,29,70,182,4.4,1,0,2022
1,56,414,7.497959184,5.265535714,3.832713979,7.124390244,6.779586976,0.235294118,15121.32743,459,-0.008649544,0.518435217,22,67,180,4.28,0,0,2022
1,64,467,7.302166667,4.4415625,4.227482851,6.07,6.535644161,0.235294118,15121.32743,513,-0.008649544,0.518435217,24,67,173,4.59,0,0,2022
1,61,376,7.234893617,7.495901639,3.378432049,3.966923077,12.58754157,0.705882353,17169.69629,696,-0.006666541,0.50797163,25,75,220,4.64,0,0,2022
1,119,1042,7.224,14.18352941,2.759257763,2.971388889,38.6360723,0.529411765,15402.55266,607,0.026340684,0.495535118,22,73,185,4.39,0,0,2022
1,49,407,7.132444444,9.924489796,3.355424211,4.678108108,12.29070047,0.294117647,9130.145214,632,-0.005628953,0.515527654,24,71,210,4.39,0,1,2022
0,63,486,7.111153846,6.747619048,3.897847833,4.67,9.636331076,0.764705882,25011.73287,698,0.000857355,0.472703818,24,76,249,4.5,0,0,2022
1,54,444,7.104339623,11.25574074,3.116793928,5.389393939,17.63444666,0.235294118,12266.01296,393,-0.019904962,0.493829296,22,74,225,4.55,0,0,2022
1,64,616,7.091551724,9.74203125,3.143329749,4.953404255,15.45583675,0.823529412,8285.494242,555,0.002522436,0.518699286,28,68,182,4.34,0,0,2022
1,51,354,7.046744186,9.386862745,3.561451879,4.673939394,11.13900665,0.294117647,13260.90576,787,0.006133889,0.495677675,24,72,190,4.35,1,1,2022
0,59,356,7.046304348,13.17220339,2.923985347,5.031785714,20.04420682,0.764705882,13351.79496,434,0.002859151,0.455973411,21,78,250,4.44,0,0,2022
1,75,458,7.038,9.250133333,2.975294798,3.333541667,17.534025,0.294117647,9130.145214,669,-0.005628953,0.515527654,27,73,203,4.59,0,0,2022
1,93,699,7.031910112,10.9372043,2.855099715,3.876842105,24.34748473,0.647058824,16082.45908,657,0.002346152,0.46874785,28,70,183,4.33,1,0,2022
1,117,866,7.006909091,10.83632479,2.547116424,3.303194444,32.69989142,0.764705882,13351.79496,819,0.002859151,0.455973411,21,76,210,4.54,0,0,2022
1,70,426,7.0065625,5.930285714,3.327637779,3.508235294,8.177770773,0.176470588,16619.61674,570,0.006314393,0.509587968,26,72,184,4.42,0,1,2022
0,98,766,6.983246753,6.200408163,3.255785777,6.784794521,14.29845471,0.294117647,18293.80028,998,-0.012393085,0.478056597,27,75,240,4.42,1,0,2022
1,48,434,6.980425532,9.989166667,3.436822115,4.229142857,12.15522836,0.647058824,18841.56513,441,0.011756154,0.490287137,27,73,203,4.68,0,1,2022
1,59,479,6.922280702,12.68237288,2.78104555,3.120789474,18.54878892,0.823529412,8285.494242,625,0.002522436,0.518699286,27,75,196,4.52,0,0,2022
