is_wr,recTouchdowns,receptions,targets,yards,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,turf_percentage,total_round_trip_miles,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty,past_ir_count,next_season_ir
0,2,73,112,780,6.506262626,3.854940774,8.700714286,2.781407536,3.455068493,-0.399872281,65.17857143,22.54117985,0.235294118,15243.41361,828,0.0394654,0.452133795,25,78,252,4.54,0,0
1,3,31,53,406,6.504,2.638406976,9.651132075,2.454409476,3.087741935,0.449334959,58.49056604,12.64695774,0.647058824,12470.02879,610,0.001026146,0.461132358,24,68,193,4.49,1,0
1,5,55,70,800,6.433970588,4.389565525,8.481571429,3.298332501,7.117636364,2.728070839,78.57142857,14.00345304,0.882352941,17522.52271,613,0.013372356,0.481710813,26,73,203,4.68,0,0
1,0,38,56,467,6.382093023,4.047816877,10.39375,3.581559672,5.089473684,1.041656807,67.85714286,13.27353912,0.176470588,16599.1994,412,0.07066842,0.472477618,22,73,192,4.45,0,0
1,2,51,71,447,6.373174603,3.308516238,5.987746479,3.445735908,3.429803922,0.121287683,71.83098592,9.938911917,0.764705882,13005.03202,538,-0.007971469,0.502581425,28,69,177,4.56,0,1
1,6,90,134,1028,6.35568,3.60590854,10.63052239,3.257264017,3.886555556,0.280647016,67.1641791,36.74832445,0.647058824,16754.13167,831,0.022998646,0.492696274,27,70,183,4.33,1,0
0,9,107,153,1361,6.35096,3.854263934,10.45431373,3.055090276,4.493364486,0.639100552,69.93464052,30.45154437,0.117647059,12968.33427,936,0.013176538,0.524644368,25,77,255,4.67,0,0
1,5,98,127,1103,6.347079646,5.361638866,7.308661417,3.29049459,6.263877551,0.902238685,77.16535433,16.23729329,0.352941176,16621.62915,833,0.008555921,0.481174557,25,73,209,4.42,1,0
1,5,67,94,828,6.344078947,5.157607702,8.02893617,3.169977056,5.873432836,0.715825134,71.27659574,17.28198869,0.647058824,11007.81672,1020,0.058091793,0.499866613,26,74,203,4.58,1,0
1,6,88,129,1082,6.340238095,3.828703452,9.691937984,2.762800339,4.100681818,0.271978366,68.21705426,31.27518692,0.647058824,14422.55827,980,0.049095754,0.485674683,23,76,220,4.52,1,0
1,4,42,62,545,6.337118644,4.281868843,11.16225806,3.410888018,4.892380952,0.610512109,67.74193548,12.10642232,0.352941176,16621.62915,268,0.008555921,0.481174557,33,70,185,4.56,0,0
0,5,49,63,493,6.3146,4.394511315,4.577777778,3.657359885,6.212653061,1.818141746,77.77777778,6.603939923,0.647058824,11007.81672,966,0.058091793,0.499866613,28,78,260,4.64,1,0
1,6,79,120,1102,6.310090909,3.619826682,10.629,3.067840135,5.651772152,2.03194547,65.83333333,24.83715876,0.764705882,18791.29032,941,0.0280718,0.483346711,22,74,189,4.5,0,0
1,6,45,61,602,6.297111111,4.969084761,9.479672131,3.641353165,6.209111111,1.24002635,73.7704918,11.26033762,0.764705882,18791.29032,589,0.0280718,0.483346711,25,74,188,4.48,2,0
1,1,24,47,275,6.292,2.244507042,11.6706383,2.790234488,1.75875,-0.485757042,51.06382979,13.40905035,0.235294118,9883.479839,509,0.040955,0.500010985,26,73,198,4.64,0,0
1,12,75,129,967,6.288095238,2.947574352,12.73248062,2.584869217,4.588133333,1.640558981,58.13953488,36.70598384,0.705882353,28058.18673,820,0.021555629,0.512780799,23,76,230,4.33,0,0
0,3,46,73,408,6.264166667,4.640360173,5.130410959,3.402181627,4.405869565,-0.234490608,63.01369863,8.997131642,0.647058824,18343.99591,722,0.011799677,0.527646394,26,75,240,4.42,1,0
1,5,44,82,537,6.26195122,3.661718839,13.17865854,2.631560672,3.694545455,0.032826616,53.65853659,21.13484526,0.764705882,33867.19293,862,0.040338974,0.504073442,28,71,198,,2,0
0,2,55,93,665,6.217183099,4.447781096,10.02688172,2.852018169,4.917636364,0.469855268,59.13978495,19.16791712,0.235294118,24595.61451,679,0.0220574,0.510395269,28,78,255,4.46,1,1
1,4,45,69,556,6.201515152,4.718762535,8.500144928,3.78067924,4.764222222,0.045459687,65.2173913,11.47068717,0.764705882,33867.19293,543,0.040338974,0.504073442,29,72,193,4.51,1,0
0,4,61,84,583,6.190923077,3.528366844,7.475119048,2.812075744,3.565245902,0.036879057,72.61904762,16.85166796,0.705882353,14078.10139,658,0.01371268,0.521178668,24,77,248,4.7,1,0
1,4,73,120,832,6.125966387,2.614532537,12.78066667,2.460201247,1.845753425,-0.768779112,60.83333333,32.59501069,0.411764706,18183.73328,980,0.026141085,0.508349594,31,74,198,4.46,3,0
1,9,111,159,1239,6.119591837,3.763652825,10.40113208,3.586631688,4.098198198,0.334545373,69.81132075,35.50461256,0.117647059,14022.59117,1045,0.019397646,0.531925402,27,70,185,4.29,0,0
1,2,52,87,570,6.118765432,4.833968133,8.287356322,2.996522888,5.259038462,0.425070328,59.77011494,17.62547456,0.235294118,9883.479839,533,0.040955,0.500010985,28,71,196,4.65,0,1
1,5,63,105,869,6.111111111,3.486857002,12.04990476,2.640335919,3.653650794,0.166793791,60,32.10902308,0.352941176,14659.1819,650,0.042211823,0.475968516,24,73,226,4.49,0,0
1,5,64,104,916,6.097920792,2.670238346,14.81115385,2.320067131,2.9459375,0.275699154,61.53846154,37.99230466,0.294117647,15658.64761,982,0.03302644,0.474718113,22,72,165,4.48,0,0
1,6,50,89,802,6.08137931,4.631354446,13.62966292,2.543856326,4.6786,0.047245554,56.17977528,23.72406671,0.764705882,33867.19293,1114,0.040338974,0.504073442,25,73,197,4.39,0,1
1,4,66,94,771,6.081358025,3.713366968,9.420744681,3.101704612,4.130606061,0.417239093,70.21276596,21.89500387,0.647058824,12470.02879,612,0.001026146,0.461132358,25,72,184,4.42,0,0
1,3,38,69,384,6.066065574,3.407687024,9.416811594,3.200508009,3.258421053,-0.149265972,55.07246377,16.25371159,0.647058824,14422.55827,872,0.049095754,0.485674683,26,74,214,4.55,0,0
1,10,67,95,726,6.061868132,3.635868096,9.747263158,3.124015546,3.777761194,0.141893098,70.52631579,20.35975146,0.647058824,16035.60781,758,0.01855726,0.496380513,31,74,200,4.45,0,0
1,3,54,92,848,6.052087912,3.541295591,12.36304348,2.512337026,4.001296296,0.460000705,58.69565217,26.9367127,0.235294118,22905.15351,930,0.018573288,0.503926756,33,76,210,4.48,3,0
0,4,56,76,830,6.045,5.392866699,8.247763158,3.574250972,7.048392857,1.655526158,73.68421053,15.46048737,0.294117647,15658.64761,840,0.03302644,0.474718113,26,77,256,4.64,1,1
1,5,53,85,734,6.038227848,3.089151838,11.99023529,2.757911754,4.145849057,1.056697219,62.35294118,23.24197727,0.176470588,16599.1994,849,0.07066842,0.472477618,27,76,212,4.47,1,1
0,5,74,112,763,6.006595745,4.734857672,7.659732143,3.161096318,4.815405405,0.080547734,66.07142857,21.15948106,0.235294118,22905.15351,901,0.018573288,0.503926756,30,77,250,4.76,1,1
1,6,74,110,1091,6.000733945,2.919757888,12.09681818,2.268951119,4.008243243,1.088485356,67.27272727,30.46994681,0.647058824,11007.81672,943,0.058091793,0.499866613,22,76,210,4.43,0,0
1,5,77,103,982,5.999787234,4.109475585,11.43427184,3.379195378,3.263896104,-0.845579481,74.75728155,27.89183633,0.235294118,22905.15351,942,0.018573288,0.503926756,24,71,200,4.47,1,0
1,1,43,62,647,5.997636364,4.238913016,12.32822581,3.374881628,6.04,1.801086984,69.35483871,18.85235793,0.294117647,15658.64761,829,0.03302644,0.474718113,23,72,190,4.35,1,0
1,6,106,157,1138,5.984397163,3.834647703,8.532484076,3.15442876,3.438018868,-0.396628836,67.51592357,26.59963147,0.647058824,25477.41241,972,0.03612271,0.498236942,29,74,211,4.58,2,0
1,0,37,76,521,5.9796,3.447106507,13.70026316,1.737585135,3.248918919,-0.198187588,48.68421053,25.01333282,0.647058824,18343.99591,666,0.011799677,0.527646394,27,76,213,4.5,0,0
0,5,61,85,560,5.962467532,5.705136733,5.320352941,3.103997656,4.812131148,-0.893005585,71.76470588,8.844501987,0.764705882,33867.19293,1027,0.040338974,0.504073442,28,78,257,4.77,0,0
1,3,26,55,430,5.941698113,5.115822649,17.12690909,2.372949769,6.002307692,0.886485043,47.27272727,21.64346799,0.176470588,13336.65253,455,0.031517282,0.482565619,26,76,207,4.37,0,0
0,4,48,83,564,5.937681159,4.706432334,8.691325301,2.770401528,5.282291667,0.575859333,57.8313253,14.32400877,0.647058824,25477.41241,644,0.03612271,0.498236942,34,77,254,4.49,1,0
1,2,31,52,281,5.933269231,3.479749933,9.903269231,3.034815282,3.056129032,-0.423620901,59.61538462,12.73250538,0.647058824,12470.02879,299,0.001026146,0.461132358,26,73,190,4.43,1,0
1,0,36,55,360,5.903076923,3.42456445,8.002727273,2.920683238,4.076388889,0.651824439,65.45454545,7.699681797,0.352941176,16621.62915,708,0.008555921,0.481174557,23,73,205,,0,0
0,1,68,110,1026,5.892021277,3.760056093,10.48945455,2.294515135,5.231470588,1.471414495,61.81818182,28.5284075,0.647058824,12470.02879,774,0.001026146,0.461132358,20,78,250,4.44,0,1
1,1,27,49,394,5.891632653,3.883620932,12.66653061,3.069747674,4.462962963,0.579342031,55.10204082,11.8161534,0.117647059,12968.33427,458,0.013176538,0.524644368,28,73,211,4.43,1,1
1,2,29,49,396,5.883333333,3.224954314,13.78755102,2.69053867,4.127586207,0.902631893,59.18367347,18.13129009,0.705882353,14078.10139,475,0.01371268,0.521178668,26,75,196,4.52,0,0
1,5,43,77,538,5.850526316,4.662041136,11.91831169,3.441146013,5.097906977,0.43586584,55.84415584,21.45470528,0.764705882,13005.03202,476,-0.007971469,0.502581425,21,70,184,4.35,0,0
0,4,68,90,670,5.818208955,4.603813362,6.034888889,4.101818713,4.979411765,0.375598402,75.55555556,12.386204,0.176470588,16599.1994,843,0.07066842,0.472477618,23,76,249,4.5,0,0
0,0,35,52,408,5.7815625,4.773578914,6.619423077,3.351918211,5.625142857,0.851563943,67.30769231,7.315429966,0.411764706,18183.73328,363,0.026141085,0.508349594,26,78,220,4.64,1,0
0,6,71,94,910,5.762266667,4.811127714,7.776276596,3.090572747,6.66971831,1.858590596,75.53191489,18.58210909,0.235294118,35846.18382,1007,0.041426253,0.529061625,27,76,250,4.52,1,0
1,6,46,84,698,5.755180723,2.714443246,12.91095238,2.833434107,3.108695652,0.394252407,54.76190476,28.70664966,0.647058824,17376.99461,833,0.009710815,0.497156964,23,74,204,4.55,1,0
1,8,40,60,513,5.751666667,4.601709295,10.92366667,2.64350743,5.18375,0.582040705,66.66666667,15.05930252,0.176470588,13336.65253,767,0.031517282,0.482565619,25,77,227,4.55,1,0
1,3,34,58,597,5.722068966,3.6011883,14.99844828,2.11445484,4.895588235,1.294399935,58.62068966,21.26570953,0.235294118,9883.479839,699,0.040955,0.500010985,22,74,208,4.48,0,0
0,9,50,75,603,5.719310345,3.652398228,9.906133333,2.693935155,3.394,-0.258398228,66.66666667,17.52371608,0.882352941,17522.52271,801,0.013372356,0.481710813,26,77,250,4.79,1,0
1,4,42,72,626,5.714305556,2.695831001,15.00277778,2.917702826,2.557619048,-0.138211953,58.33333333,20.19273009,0.705882353,14339.7188,790,0.041309588,0.478306447,34,71,180,4.4,1,0
1,10,108,167,1616,5.664424242,3.958468146,12.33994012,2.979162932,4.73787037,0.779402224,64.67065868,45.31017075,0.647058824,16035.60781,1014,0.01855726,0.496380513,22,73,192,4.43,0,0
1,7,50,82,655,5.628552632,3.405543967,10.49219512,2.7642276,3.898,0.492456033,60.97560976,18.91674399,0.647058824,16035.60781,774,0.01855726,0.496380513,24,71,200,4.48,0,0
1,1,33,51,434,5.62755102,3.140774433,12.28,2.94482973,3.778484848,0.637710415,64.70588235,13.31021028,0.411764706,18183.73328,485,0.026141085,0.508349594,26,74,215,4.52,0,0
1,1,28,51,449,5.6126,2.002534943,13.66627451,2.657046184,3.201785714,1.199250772,54.90196078,16.29436367,0.764705882,13005.03202,557,-0.007971469,0.502581425,28,73,194,4.59,0,0
1,4,93,163,1157,5.607682119,4.556255619,10.57355828,2.656482565,4.996236559,0.43998094,57.05521472,40.02587124,0.352941176,13511.42938,992,0.004484822,0.496388029,24,72,215,4.56,0,0
1,5,77,130,1053,5.588487395,3.265498466,13.35423077,2.448305076,4.138961039,0.873462573,59.23076923,41.67066719,0.235294118,13956.6846,1010,-0.002232303,0.514020923,25,72,210,4.35,0,0
0,9,92,134,1125,5.532149533,4.819406398,7.151641791,3.305093757,6.401630435,1.582224037,68.65671642,20.57394594,0.117647059,14022.59117,1102,0.019397646,0.531925402,31,77,260,4.63,1,0
1,5,56,84,826,5.519620253,4.166543338,9.886428571,2.942778569,6.712142857,2.545599519,66.66666667,21.11126081,0.235294118,35846.18382,1060,0.041426253,0.529061625,23,72,206,4.5,0,0
1,0,39,66,277,5.506610169,3.270465886,6.196212121,3.079918807,3.05025641,-0.220209476,59.09090909,9.371505307,0.235294118,11327.77516,552,0.028189132,0.524967375,24,69,190,4.53,0,0
1,1,31,48,434,5.460212766,2.931196603,12.07395833,2.427074286,3.922258065,0.991061461,64.58333333,14.70771105,0.352941176,14659.1819,434,0.042211823,0.475968516,32,75,220,4.34,1,0
0,7,60,79,497,5.4525,3.176982086,5.823417722,3.267817047,4.1995,1.022517914,75.94936709,10.5425138,0.235294118,11327.77516,714,0.028189132,0.524967375,22,77,258,4.77,0,0
0,8,78,104,808,5.37654321,4.408078671,6.901442308,3.511319663,4.652435897,0.244357227,75,13.9765976,0.764705882,18791.29032,1051,0.0280718,0.483346711,25,77,242,4.75,0,0
0,0,60,93,612,5.368955224,4.104694179,7.503225806,3.284674596,4.677,0.572305821,64.51612903,16.10888851,0.235294118,15003.61445,935,0.022849798,0.512426973,22,78,258,4.7,0,0
1,2,83,126,866,5.368695652,3.217121664,9.587222222,2.753380934,2.988915663,-0.228206001,65.87301587,28.49207734,0.882352941,17522.52271,987,0.013372356,0.481710813,24,74,200,4.63,0,0
0,1,28,45,294,5.356857143,6.655026422,5.274666667,3.961486074,8.668928571,2.01390215,62.22222222,5.598456509,0.882352941,17522.52271,547,0.013372356,0.481710813,26,75,248,4.62,1,0
1,5,42,60,568,5.33326087,3.993502403,10.7485,4.115339412,4.760238095,0.766735693,70,13.84542061,0.117647059,14022.59117,723,0.019397646,0.531925402,27,73,205,4.46,2,1
1,4,38,57,476,5.328039216,4.176829434,10.37526316,2.730466172,4.197368421,0.020538987,66.66666667,15.00818434,0.352941176,14659.1819,680,0.042211823,0.475968516,24,74,215,4.57,0,0
1,11,123,169,1553,5.294171779,4.849339049,9.073313609,2.952124671,5.414390244,0.565051195,72.78106509,35.23204037,0.176470588,13336.65253,939,0.031517282,0.482565619,28,73,215,4.56,0,0
1,8,42,64,572,5.2915625,2.944106344,12.6390625,2.829417514,3.456904762,0.512798418,65.625,19.15694294,0.235294118,22905.15351,560,0.018573288,0.503926756,29,73,212,4.57,0,0
1,1,33,60,448,5.2885,3.407342215,11.31016667,2.360439687,3.731818182,0.324475966,55,17.50646228,0.647058824,16754.13167,536,0.022998646,0.492696274,22,76,222,4.43,0,1
1,2,35,62,445,5.278548387,3.351305254,11.88935484,2.376206833,3.806857143,0.455551888,56.4516129,14.35417506,0.764705882,18791.29032,498,0.0280718,0.483346711,25,73,200,4.51,0,0
0,3,61,87,593,5.275076923,5.670115765,5.517931034,3.506495401,5.569508197,-0.100607569,70.11494253,10.55508406,0.647058824,16035.60781,924,0.01855726,0.496380513,26,75,254,4.8,0,0
0,9,49,71,587,5.272758621,5.318024949,7.158873239,3.95030612,6.122040816,0.804015867,69.01408451,9.501537541,0.705882353,14339.7188,1029,0.041309588,0.478306447,24,76,254,4.51,0,0
0,4,24,45,316,5.267560976,4.802447728,10.34844444,3.402861359,6.53875,1.736302272,53.33333333,11.64896025,0.647058824,14422.55827,610,0.049095754,0.485674683,27,77,267,4.75,1,0
1,9,76,129,1146,5.266744186,4.446411903,11.56465116,2.46328505,5.850263158,1.403851255,58.91472868,29.62256958,0.647058824,25477.41241,896,0.03612271,0.498236942,26,76,218,5.3,3,0
1,6,35,63,549,5.255322581,3.58387596,14.08904762,2.596047048,4.026571429,0.442695469,55.55555556,16.5925469,0.705882353,14339.7188,664,0.041309588,0.478306447,22,74,213,4.54,0,0
1,4,33,49,353,5.252727273,3.043100261,10.13469388,2.545687352,3.045454545,0.002354285,67.34693878,9.860687508,0.647058824,25477.41241,458,0.03612271,0.498236942,21,73,210,4.52,0,0
1,2,40,73,515,5.186164384,2.626076189,11.8460274,1.709465777,3.203,0.576923811,54.79452055,20.00319215,0.235294118,15243.41361,539,0.0394654,0.452133795,28,75,216,4.45,0,0
1,2,58,98,776,5.15106383,2.984241875,15.43112245,2.470177849,2.489827586,-0.494414289,59.18367347,34.48657253,0.176470588,16599.1994,920,0.07066842,0.472477618,25,76,216,4.54,1,0
1,2,59,105,848,5.123823529,4.043812138,11.32504762,2.350317682,5.442881356,1.399069218,56.19047619,27.25012375,0.235294118,11327.77516,867,0.028189132,0.524967375,23,76,227,4.42,0,0
1,3,33,58,559,5.088448276,3.610454113,14.11275862,1.990615081,6.154848485,2.544394372,56.89655172,16.82542293,0.235294118,24595.61451,864,0.0220574,0.510395269,22,75,215,4.53,0,0
1,10,103,164,1225,5.056352201,3.050578553,11.61576687,2.654973992,3.28407767,0.233499117,62.80487805,35.39373207,0.705882353,14339.7188,1066,0.041309588,0.478306447,27,72,191,4.46,0,0
1,13,81,128,1455,5.041984127,3.929235857,12.78570313,2.354660484,8.325802469,4.396566612,63.28125,37.47506921,0.647058824,11007.81672,1187,0.058091793,0.499866613,21,72,200,4.34,0,0
1,14,74,114,1035,4.903839286,3.6280638,13.11798246,2.743331634,3.576756757,-0.051307043,64.9122807,26.1603752,0.352941176,16621.62915,1038,0.008555921,0.481174557,28,77,231,4.53,1,0
0,6,55,89,802,4.812205882,5.76463039,9.718988764,3.410231677,6.938909091,1.174278701,61.79775281,15.13154097,0.352941176,16621.62915,771,0.008555921,0.481174557,32,78,265,4.68,3,0
1,3,37,64,473,4.756031746,3.101571591,14.53828125,2.490758301,2.779189189,-0.322382402,57.8125,21.94592121,0.882352941,17522.52271,759,0.013372356,0.481710813,28,72,198,4.42,0,0
0,4,36,53,475,4.6575,6.120264769,8.360566038,3.034921308,7.246944444,1.126679675,67.9245283,10.83221086,0.235294118,9883.479839,670,0.040955,0.500010985,25,76,246,4.64,2,0
1,8,107,169,1161,4.636402439,5.132354796,8.38556213,3.173494923,5.141121495,0.008766699,63.31360947,32.47566319,0.235294118,11327.77516,1047,0.028189132,0.524967375,25,70,181,4.53,0,0
0,3,38,61,345,4.631568627,4.767146574,5.414918033,2.809947851,5.153421053,0.386274479,62.29508197,8.074716367,0.235294118,9883.479839,717,0.040955,0.500010985,26,76,254,4.72,0,0
1,9,84,117,1033,7.531454545,4.229633692,10.93991453,3.543786045,3.368571429,-0.861062263,71.79487179,29.01485459,0.764705882,25011.73287,853,0.000857355,0.472703818,29,70,182,4.4,1,0
1,1,41,56,414,7.497959184,5.373338159,5.265535714,3.832713979,7.124390244,1.751052085,73.21428571,6.779586976,0.235294118,15121.32743,459,-0.008649544,0.518435217,22,67,180,4.28,0,0
1,2,52,64,467,7.302166667,4.930360148,4.4415625,4.227482851,6.07,1.139639852,81.25,6.535644161,0.235294118,15121.32743,513,-0.008649544,0.518435217,24,67,173,4.59,0,0
1,0,39,61,376,7.234893617,4.089147789,7.495901639,3.378432049,3.966923077,-0.122224712,63.93442623,12.58754157,0.705882353,17169.69629,696,-0.006666541,0.50797163,25,75,220,4.64,0,0
1,4,72,119,1042,7.224,3.13567212,14.18352941,2.759257763,2.971388889,-0.164283231,60.50420168,38.6360723,0.529411765,15402.55266,607,0.026340684,0.495535118,22,73,185,4.39,0,0
1,3,37,49,407,7.132444444,4.352525535,9.924489796,3.355424211,4.678108108,0.325582573,75.51020408,12.29070047,0.294117647,9130.145214,632,-0.005628953,0.515527654,24,71,210,4.39,0,1
0,4,50,63,486,7.111153846,4.560927262,6.747619048,3.897847833,4.67,0.109072738,79.36507937,9.636331076,0.764705882,25011.73287,698,0.000857355,0.472703818,24,76,249,4.5,0,0
1,1,33,54,444,7.104339623,4.329049908,11.25574074,3.116793928,5.389393939,1.060344032,61.11111111,17.63444666,0.235294118,12266.01296,393,-0.019904962,0.493829296,22,74,225,4.55,0,0
1,0,47,64,616,7.091551724,5.845250096,9.74203125,3.143329749,4.953404255,-0.891845841,73.4375,15.45583675,0.823529412,8285.494242,555,0.002522436,0.518699286,28,68,182,4.34,0,0
1,3,33,51,354,7.046744186,6.152144322,9.386862745,3.561451879,4.673939394,-1.478204928,64.70588235,11.13900665,0.294117647,13260.90576,787,0.006133889,0.495677675,24,72,190,4.35,1,1
0,2,28,59,356,7.046304348,4.447182582,13.17220339,2.923985347,5.031785714,0.584603132,47.45762712,20.04420682,0.764705882,13351.79496,434,0.002859151,0.455973411,21,78,250,4.44,0,0
1,2,48,75,458,7.038,3.060605909,9.250133333,2.975294798,3.333541667,0.272935758,64,17.534025,0.294117647,9130.145214,669,-0.005628953,0.515527654,27,73,203,4.59,0,0
1,3,57,93,699,7.031910112,4.476720792,10.9372043,2.855099715,3.876842105,-0.599878687,61.29032258,24.34748473,0.647058824,16082.45908,657,0.002346152,0.46874785,28,70,183,4.33,1,0
1,4,72,117,866,7.006909091,3.266815701,10.83632479,2.547116424,3.303194444,0.036378743,61.53846154,32.69989142,0.764705882,13351.79496,819,0.002859151,0.455973411,21,76,210,4.54,0,0
1,5,51,70,426,7.0065625,4.048322118,5.930285714,3.327637779,3.508235294,-0.540086824,72.85714286,8.177770773,0.176470588,16619.61674,570,0.006314393,0.509587968,26,72,184,4.42,0,1
0,4,73,98,766,6.983246753,5.757516159,6.200408163,3.255785777,6.784794521,1.027278361,74.48979592,14.29845471,0.294117647,18293.80028,998,-0.012393085,0.478056597,27,75,240,4.42,1,0
1,1,35,48,434,6.980425532,3.638273915,9.989166667,3.436822115,4.229142857,0.590868942,72.91666667,12.15522836,0.647058824,18841.56513,441,0.011756154,0.490287137,27,73,203,4.68,0,1
1,3,38,59,479,6.922280702,3.011976714,12.68237288,2.78104555,3.120789474,0.10881276,64.40677966,18.54878892,0.823529412,8285.494242,625,0.002522436,0.518699286,27,75,196,4.52,0,0
1,2,53,91,527,6.918292683,2.900545713,8.652857143,2.753780977,2.974339623,0.07379391,58.24175824,22.84519775,0.235294118,12266.01296,809,-0.019904962,0.493829296,30,72,193,4.51,2,0
1,3,64,96,717,6.912826087,2.924155105,9.9125,2.809947165,2.94578125,0.021626145,66.66666667,21.87898045,0.235294118,15121.32743,555,-0.008649544,0.518435217,30,73,212,4.57,1,0
1,3,46,65,538,6.844035088,4.853308988,8.689076923,3.286056533,5.212173913,0.358864925,70.76923077,12.49107054,0.647058824,24856.55241,722,0.015900591,0.442956656,29,68,190,4.44,0,0
1,3,67,107,709,6.8048,3.824110657,10.92401869,3.335681847,3.777014925,-0.047095732,62.61682243,26.87440509,0.235294118,15121.32743,783,-0.008649544,0.518435217,25,69,170,4.27,0,1
1,3,43,74,555,6.786388889,2.767250334,11.29378378,2.351979025,3.049767442,0.282517108,58.10810811,18.47568012,0.705882353,21745.28574,866,0.000783028,0.500641826,26,74,225,4.49,2,1
1,4,64,92,656,6.749390244,3.82766486,7.005978261,3.491297885,4.67390625,0.84624139,69.56521739,14.40467171,0.294117647,13362.98185,850,-0.005757236,0.520183533,26,71,195,4.31,2,0
1,4,57,70,569,6.745,4.102729337,7.174857143,3.190327539,3.308596491,-0.794132845,81.42857143,16.07739069,0.705882353,17039.36508,606,-0.009197803,0.534088317,26,69,185,4.48,2,1
1,2,46,71,724,6.734782609,4.457593214,12.28943662,2.545148422,5.936956522,1.479363308,64.78873239,27.93152128,0.705882353,17039.36508,813,-0.009197803,0.534088317,25,73,190,4.39,0,0
1,7,63,118,892,6.716434783,3.31556483,13.23720339,2.801947241,3.392698413,0.077133582,53.38983051,48.74090393,0.352941176,14038.67818,978,0.011279171,0.464634048,25,72,215,4.56,0,0
1,4,37,48,392,6.701914894,2.836150075,9.052083333,2.811572727,2.890810811,0.054660735,77.08333333,13.90894046,0.705882353,17039.36508,544,-0.009197803,0.534088317,23,75,209,4.61,1,0
1,2,56,94,632,6.698356164,6.42322793,4.337021277,3.582165655,8.999464286,2.576236356,59.57446809,11.83495853,0.176470588,23345.04444,817,0.026827354,0.446122291,26,72,214,4.48,1,0
1,3,104,142,1019,6.684656489,4.363654397,5.77084507,2.984823273,5.237307692,0.873653295,73.23943662,16.14317797,0.176470588,16619.61674,952,0.006314393,0.509587968,26,73,209,4.42,2,0
1,3,40,61,533,6.684313725,4.354841828,11.44885246,3.302983903,5.011,0.656158172,65.57377049,18.01234386,0.764705882,13351.79496,737,0.002859151,0.455973411,25,68,193,4.49,1,0
1,2,32,64,536,6.66890625,2.808204067,13.84671875,2.324376432,3.9040625,1.095858433,50,17.92825381,0.705882353,16058.75915,617,0.001904587,0.5264372,27,75,209,,1,0
1,5,82,121,834,6.598290598,3.936397974,8.53322314,3.540296187,3.934512195,-0.001885779,67.76859504,24.29636044,0.294117647,18293.80028,1061,-0.012393085,0.478056597,27,74,200,4.45,0,0
1,4,57,94,690,6.590322581,3.111759026,12.68212766,2.996536331,3.503508772,0.391749746,60.63829787,22.83142452,0.235294118,20147.53077,1030,-0.016773295,0.467080475,28,76,221,4.53,1,0
1,9,107,156,1359,6.557816901,4.031016109,10.27153846,3.074781936,4.824672897,0.793656788,68.58974359,35.42332639,0.705882353,21745.28574,1128,0.000783028,0.500641826,23,74,189,4.5,0,0
0,2,53,67,470,6.54962963,5.666918694,6.053731343,4.390483411,4.736226415,-0.930692279,79.10447761,9.401663835,0.176470588,10346.77583,591,0.010451383,0.508693013,28,77,237,4.58,1,0
1,2,40,61,493,6.525862069,4.459485683,11.67819672,3.579335806,4.52675,0.067264317,65.57377049,22.00764925,0.411764706,8857.31438,630,-0.018064633,0.55434853,24,71,172,4.38,0,0
0,2,33,55,411,6.515957447,4.580110214,11.46290909,3.483711279,4.905454545,0.325344332,60,13.37349525,0.176470588,18438.29314,497,0.008634296,0.472078553,22,76,250,4.69,0,1
1,4,99,141,925,6.501605839,3.559035793,7.276737589,2.737345719,3.540808081,-0.018227713,70.21276596,26.54280267,0.764705882,14275.45688,1065,-0.007053793,0.499120784,24,76,220,4.52,1,0
1,7,95,136,1210,6.496821705,4.725344854,9.867647059,2.93665454,5.235157895,0.509813041,69.85294118,31.22542336,0.294117647,13260.90576,1291,0.006133889,0.495677675,23,72,165,4.48,0,0
1,3,63,91,623,6.495058824,4.017568576,6.421428571,3.506041504,4.549365079,0.531796503,69.23076923,15.11694386,0.764705882,14275.45688,980,-0.007053793,0.499120784,25,72,205,4.31,3,0
1,6,106,146,1161,6.477822581,4.542830386,6.298082192,3.102968275,5.167641509,0.624811124,72.60273973,22.79419238,0.823529412,8285.494242,832,0.002522436,0.518699286,22,72,195,4.51,0,0
1,6,75,98,812,6.469882353,4.427833843,7.342040816,3.229806229,5.658266667,1.230432823,76.53061224,19.80751866,0.705882353,17169.69629,530,-0.006666541,0.50797163,29,74,208,4.62,1,1
0,3,32,46,450,6.466666667,5.082129025,7.833043478,2.960304331,8.0515625,2.969433475,69.56521739,10.45399684,0.235294118,12266.01296,378,-0.019904962,0.493829296,22,75,250,4.52,0,0
1,6,67,100,972,6.460978261,5.197485519,11.5622,3.689944923,6.304029851,1.106544332,67,24.52606459,0.176470588,18438.29314,713,0.008634296,0.472078553,23,73,192,4.45,1,0
0,3,36,60,373,6.451851852,4.020650763,7.0685,3.161323987,4.461111111,0.440460348,60,10.71891625,0.294117647,9130.145214,440,-0.005628953,0.515527654,22,76,240,4.61,0,0
